86206	55758	
58624	40997	
3770	34893	
23347	86975	
2786	50841	
88419	50937	
10412	74014	
15467	61157	
37602	53167	
2591	3990	
86739	39626	
83981	86339	
83300	6218	
81343	11227	
72515	46377	
40701	93440	
22940	26000	
27632	89954	
35844	23676	
21633	82425	
69779	51759	
55296	37853	
40495	5008	
48321	31237	
68131	38367	
54944	3323	
71086	49689	
34853	75577	
17336	78277	
39619	8066	
18591	63801	
93210	29887	
99344	23916	
15196	22324	
99282	93560	
72045	59134	
52700	95691	
57987	51596	
8806	13899	
79693	13015	
85148	55939	
46128	97088	
20975	90255	
81036	85988	
230	41216	
95966	6782	
29267	4236	
58239	71705	
93600	21909	
9129	95248	
3719	50356	
25657	44069	
98945	91234	
30959	91322	
21942	30931	
24303	63379	
40527	87859	
25176	80058	
8350	37863	
67098	14291	
31856	70901	
47907	20224	
79766	49583	
14691	55215	
46048	50714	
47338	81864	
85540	71914	
23136	13670	
72583	25834	
81435	48643	
42732	75735	
72608	28299	
72631	20396	
9273	62131	
84892	79768	
79887	12898	
77896	45835	
10020	63277	
69995	60944	
65104	45985	
36097	1236	
43927	68377	
22396	74501	
16675	93744	
6512	44085	
15362	61424	
27098	93022	
60510	80937	
4046	20447	
92309	66269	
25147	22629	
3734	86840	
17117	96709	
16573	43679	
92101	81493	
16795	62699	
24826	75432	
1182	57008	
88428	46082	
29218	97295	
25302	2693	
37987	26178	
89290	92158	
91055	93128	
78065	9506	
1661	43889	
31184	3523	
34487	69091	
35846	91791	
34547	78119	
35634	70309	
52640	92595	
45809	58228	
74459	52277	
71237	93138	
92128	53432	
41617	41366	
80574	26198	
97728	35283	
49603	77243	
86246	94450	
51383	63793	
18527	93067	
24805	37709	
49139	22367	
97556	8694	
93051	40660	
84308	10989	
24253	23214	
63123	79613	
46482	30343	
45647	19617	
98633	56747	
60518	95180	
16005	62322	
73193	55033	
54241	78394	
60335	22991	
23508	76929	
18918	82576	
41455	85788	
88548	41567	
49572	94615	
72059	41004	
22368	37706	
11563	26238	
90265	15028	
26098	15772	
93475	83990	
62494	5719	
37147	67182	
67843	71287	
78855	77422	
11176	97760	
96565	88569	
48028	6752	
62911	98906	
25894	65720	
33040	62177	
84890	54885	
3585	67867	
81287	68395	
88284	3533	
56013	97949	
93794	33644	
4908	48139	
51816	61116	
46647	62568	
57691	91074	
28200	67062	
59684	41480	
98957	95121	
90535	70318	
74080	42613	
25829	2631	
39220	64044	
24354	72567	
79179	46648	
52417	9030	
35716	55225	
59435	67841	
12818	6652	
10958	91406	
37512	5441	
85066	32721	
8583	64103	
40162	94396	
69110	76330	
3114	59604	
78824	97350	
50556	98573	
35445	25927	
5072	42778	
85081	18507	
66836	80412	
44804	34113	
27017	28629	
23999	74323	
75643	61179	
41814	80159	
5594	10056	
20262	34720	
22329	91469	
26627	32493	
88259	52167	
10918	56855	
31989	96202	
86835	51574	
62523	91705	
65411	91101	
76075	84856	
50546	77865	
47096	95449	
30982	6777	
40564	19442	
6874	46487	
75846	62608	
22375	79541	
30147	29733	
29166	84915	
59340	29052	
22340	57661	
70532	57069	
24666	29168	
77837	99628	
28648	53053	
12350	19068	
41334	56934	
80034	10913	
13543	24006	
9199	66227	
34146	13069	
73154	7247	
54302	87721	
57972	60999	
26953	61952	
54299	24921	
39829	23546	
49152	6301	
93568	62875	
6552	19799	
98974	36526	
4193	66093	
56645	21597	
90363	2739	
28373	69660	
78112	41698	
30434	28934	
24833	7847	
82655	56160	
49247	95895	
63977	2425	
38531	83040	
92685	91987	
12858	11579	
35799	75739	
8945	94654	
98680	58867	
44040	9038	
73714	57778	
82134	76625	
39716	60129	
24698	5569	
93293	15014	
99129	54013	
71390	73885	
2616	34137	
35521	31586	
67671	35318	
22624	65100	
74248	10125	
62259	26771	
94380	69924	
87210	38130	
15817	92867	
28488	7529	
82112	21064	
75224	88241	
47926	32984	
8144	31196	
40372	79632	
51334	8948	
76946	43814	
23614	46349	
91327	20002	
91881	80062	
38806	84425	
9768	6204	
43758	60456	
8046	4213	
68176	58681	
54467	87622	
56452	10741	
18372	13722	
17476	36950	
2984	95135	
92050	90664	
89182	99462	
4933	91724	
15730	75671	
19647	10631	
74510	60463	
48826	72301	
30397	39959	
51168	35782	
25227	55170	
27962	89115	
84648	45634	
64416	50624	
22731	53032	
45551	69597	
12307	62006	
74361	61257	
57475	56375	
3494	57889	
14922	18073	
87204	7840	
75823	68829	
40595	81367	
18480	87262	
17433	94061	
19939	42724	
68907	89467	
56114	52601	
93211	41264	
63535	2012	
85663	61685	
83765	65038	
7418	523	
90302	56490	
20009	65040	
95515	32754	
40364	42945	
27987	60132	
81038	92089	
47482	62027	
96723	36664	
11981	35730	
49054	11295	
32371	77372	
84631	80388	
63246	58768	
29585	50608	
61621	67612	
19272	66667	
92388	70152	
35779	1980	
62414	85331	
81974	67150	
31058	66323	
96552	64523	
46733	99914	
27696	20403	
60393	67655	
35832	29305	
91762	88790	
26692	666	
13961	23558	
27532	39643	
84082	57844	
63204	96031	
91848	33049	
11932	54274	
76913	68045	
13412	17940	
45292	73142	
75688	1141	
66342	87217	
90585	65161	
50507	36091	
6155	8185	
90746	36253	
6875	92198	
75538	69490	
23785	490	
94376	75287	
16067	24365	
98715	27342	
33474	89825	
24670	72526	
33357	97338	
23924	40362	
99707	18253	
1787	30300	
60503	59748	
3422	94222	
6780	95004	
30734	16421	
159	67035	
4652	60811	
88844	86929	
64061	50903	
58313	53610	
15647	40411	
34359	99724	
17947	20330	
34262	35444	
72336	62660	
28584	25799	
54607	95647	
99288	37958	
89012	6734	
64309	76628	
76195	278	
43150	65627	
95587	71899	
23587	75187	
22410	72538	
63113	84630	
70175	42649	
74282	38518	
83460	6324	
53603	88471	
30737	75639	
37800	69935	
73506	74359	
85254	87584	
5350	91258	
2157	47209	
56067	54418	
73059	3503	
60727	438	
65486	42179	
53882	87454	
3056	60848	
84831	83995	
21328	70660	
52793	78064	
1202	16921	
23386	67633	
45384	91262	
31255	73751	
88961	82886	
22599	74622	
87776	76045	
17258	83419	
77353	68259	
41735	36924	
77908	7190	
18157	27070	
66819	48928	
9051	63685	
89066	34267	
87356	61888	
955	83944	
49097	31828	
7938	75185	
31180	83646	
48252	57558	
26676	11024	
12098	53551	
24286	67695	
90610	61676	
92139	87143	
40280	14935	
86332	92441	
5496	63318	
99885	44720	
66395	45164	
53419	12465	
49460	34015	
11091	4783	
22990	70740	
62825	4542	
51860	56822	
20849	51072	
74812	32182	
70254	19836	
4945	85741	
75445	77676	
28027	38364	
7949	66197	
86861	29108	
94341	44690	
34027	82706	
47281	39433	
19222	56066	
43491	42143	
19062	32004	
61410	40935	
3747	36588	
26378	89525	
50531	63967	
26705	72979	
28396	54095	
84359	73461	
73761	18468	
96124	31987	
55387	20802	
32251	12398	
35471	387	
90637	36694	
37430	86892	
89702	69038	
8550	84876	
17116	30012	
63740	33425	
9043	29115	
54246	92084	
96397	9517	
79533	84508	
58232	62056	
4693	34480	
70621	684	
80472	70511	
48217	9769	
54100	77215	
46087	63326	
25060	85033	
8810	24572	
48762	55329	
44980	39657	
96027	19038	
27217	41376	
33847	72520	
8499	36117	
52527	3258	
32726	82965	
279	20416	
77741	95259	
97937	56350	
49251	30297	
11078	36319	
17087	79869	
9132	12127	
77547	66017	
64411	66911	
61271	34684	
13785	33960	
5751	67333	
31345	64665	
9351	67909	
98755	87886	
18095	1239	
33013	14863	
82786	78751	
25990	50355	
34880	8261	
58083	25103	
98588	6541	
82515	13120	
19991	21331	
24877	33552	
1195	56776	
24905	83431	
30884	65348	
77428	48306	
87944	27911	
87197	49289	
7192	99440	
50220	83743	
11022	81464	
29074	46859	
41670	24556	
81468	60270	
51770	27846	
23681	47264	
69925	11143	
19835	43004	
97801	51091	
38962	43140	
2987	32648	
63188	41042	
80668	99676	
88417	42269	
95443	68019	
65186	31684	
56758	32058	
43481	22106	
46840	46499	
80852	23502	
5085	15547	
19893	2551	
83567	11401	
12663	80724	
85712	58488	
77331	64721	
64422	67349	
8367	75110	
14330	44018	
46592	39334	
1268	26714	
52882	17981	
81753	76895	
78836	92858	
66717	21487	
53188	30055	
56838	68837	
80562	19699	
43999	93756	
26996	89968	
96373	30015	
60422	34328	
28946	22491	
33179	81035	
54451	17238	
65540	59731	
53624	25692	
65448	99432	
72167	79790	
34608	54959	
93682	4291	
13726	5685	
78979	24972	
55195	64427	
60887	23528	
92629	31882	
93394	79813	
53247	60043	
30219	59086	
35101	4175	
8479	48287	
34339	89441	
79863	69051	
20023	42490	
59677	98284	
11520	90848	
64614	85278	
27129	48021	
52341	1800	
1919	358	
45838	41923	
59870	50476	
39037	74977	
47240	77554	
64083	36234	
31138	95460	
38863	29367	
86392	7158	
5049	58826	
56849	654	
74535	49448	
59997	18319	
32546	42676	
9290	46435	
97443	74826	
41942	41764	
17975	67700	
92735	1735	
64588	61654	
43429	24607	
13871	28978	
29479	51206	
6586	9601	
30158	2342	
72644	78714	
59581	14769	
43544	46861	
31267	46615	
51981	25915	
86985	41803	
33476	26786	
87348	46402	
37329	11255	
22553	17493	
90394	64760	
51638	13600	
11781	58077	
79527	97280	
19649	45267	
55143	76992	
24117	52763	
21215	61199	
981	83601	
47817	37692	
15952	73338	
10575	99498	
40710	66442	
37106	34672	
35383	43920	
16327	8976	
64983	19102	
69019	79185	
65245	37176	
6168	14108	
91675	44024	
72800	95632	
3783	89205	
88962	46488	
73197	52795	
13140	69613	
80396	3861	
3408	62375	
57819	26924	
52290	70006	
53446	98638	
59344	55505	
1100	56627	
63510	37535	
98734	25563	
94082	82035	
6738	30612	
54057	37557	
14036	85591	
44484	3322	
19210	60945	
57579	16405	
52659	48191	
8843	92103	
83835	61619	
5767	81010	
55117	90388	
76297	67724	
90518	46178	
1923	25359	
20626	42358	
81575	62317	
21589	39559	
50143	99969	
32920	86057	
33481	30848	
32701	41680	
61171	44718	
21025	93075	
47855	13534	
14732	65779	
98191	1786	
38907	22000	
83117	24751	
15274	36972	
78865	85880	
32652	76830	
68206	16308	
18910	86182	
74799	76666	
335	85958	
67052	50074	
36124	8641	
76538	98092	
54164	61807	
49242	30999	
43738	60346	
65201	75391	
64521	44792	
81751	13868	
15858	5541	
34472	42260	
42912	11931	
83001	75076	
71389	73297	
87493	80592	
64877	9742	
39749	25236	
67896	96233	
77501	95654	
21606	53215	
5171	81851	
21570	65007	
99611	81746	
7745	64533	
11854	9185	
2780	44673	
50169	51194	
21208	74035	
68690	71769	
73799	82774	
8197	24333	
7079	54102	
42540	82688	
53865	70975	
36541	67877	
31372	26836	
5565	50397	
23688	25288	
43570	30022	
9510	42716	
42231	65313	
62188	27094	
85096	55294	
84215	37818	
82621	21126	
75873	69767	
52788	49797	
97090	59857	
84679	67698	
54802	86903	
97212	93020	
48940	72513	
82107	96691	
4975	89751	
65114	95376	
2718	71616	
57588	4801	
21799	80822	
65241	16981	
67489	81666	
72543	78976	
94446	23802	
5462	27500	
30912	17684	
34617	84445	
64376	34533	
93215	99071	
85129	73754	
57041	95310	
13947	77234	
70199	84514	
26124	97270	
24140	76245	
99345	93424	
75698	27866	
60258	93723	
44027	48563	
79073	51886	
84183	92294	
31154	57574	
2326	99678	
34460	51946	
11587	56999	
9012	13508	
13925	51505	
34539	45261	
753	64019	
47025	63520	
49584	27245	
66954	12688	
61769	96421	
46411	20789	
25066	26387	
16946	86754	
80696	23896	
69727	46802	
66577	15625	
40690	34945	
27194	82794	
22082	82455	
9930	81461	
32087	13906	
90009	21733	
78742	21223	
84639	25414	
28446	41422	
99912	43795	
77874	44322	
91155	77311	
50132	229	
11835	10128	
94146	7873	
37244	57146	
30024	42010	
99926	92761	
22542	68754	
49130	31786	
16882	27768	
73057	10759	
23057	87150	
56588	84894	
53214	98182	
3502	34549	
87991	67990	
29437	67145	
5041	65041	
53208	61849	
90843	99484	
78375	31234	
60437	39023	
56492	96494	
60240	6420	
23672	54538	
50551	2095	
22571	39093	
46008	15096	
94470	24306	
75587	52770	
43868	20705	
51680	52933	
68944	20575	
76363	71644	
63443	79918	
84980	2273	
70073	56975	
75034	51161	
43096	89493	
87850	33987	
5607	34371	
88070	35578	
12838	11442	
20515	37082	
13795	28541	
18854	44055	
5276	20939	
27350	63882	
45086	11437	
59708	70673	
81924	93154	
10322	51800	
33303	55510	
37697	57242	
65877	34648	
62544	42605	
28390	233	
97319	96827	
22838	27376	
33023	51306	
85555	24843	
27209	78685	
29573	70944	
54007	7700	
78308	14002	
36075	29871	
44187	47823	
41850	5968	
54520	71622	
84988	82845	
99852	40054	
78610	86693	
45317	82657	
78101	53018	
9509	76735	
85175	75292	
92255	44559	
25976	5047	
37006	49609	
40840	84034	
56530	47598	
30259	2025	
36328	72001	
89486	60325	
56004	36079	
66525	72934	
56782	26473	
41438	46930	
6166	31922	
7157	52616	
81429	34900	
99509	18397	
35042	11021	
53864	98376	
25741	39815	
67995	80313	
63611	49670	
19113	70787	
72095	93850	
87843	83771	
92465	92596	
63449	88888	
18766	25045	
20167	18266	
87756	36865	
10238	63912	
55576	55187	
40397	434	
44494	8682	
66349	9812	
75700	71585	
26054	21307	
7828	86941	
48097	77954	
51508	43327	
16875	73814	
5331	31641	
30979	14488	
1469	57089	
66880	97436	
657	33570	
98527	72324	
23551	38196	
95165	27386	
27625	8826	
73984	96857	
12729	34108	
44302	43888	
7639	94319	
61162	18074	
64020	67066	
41341	66466	
37328	14396	
97894	14048	
61449	36025	
74982	37718	
6832	54411	
23037	37116	
7395	33079	
55630	53284	
13808	77262	
81077	4337	
87317	21379	
84838	56958	
40199	98364	
24649	54859	
5667	72884	
91764	54480	
87665	99989	
19896	22967	
9048	58821	
68557	75072	
20770	91569	
27099	42440	
5243	3005	
22078	17031	
16040	87383	
37050	54227	
68770	63003	
11075	7662	
55356	58823	
89198	11514	
40274	74082	
12913	90390	
89259	2973	
87791	95372	
9328	47197	
86130	75645	
447	46787	
34960	88378	
27803	40637	
62826	21531	
63331	47753	
27534	87488	
18656	30177	
25148	68642	
35288	5192	
90053	66133	
801	38767	
37583	35677	
53263	93828	
56533	9417	
53367	34827	
38096	44426	
6986	70176	
56135	10155	
95509	69180	
65468	40351	
90100	86952	
65202	8784	
15373	92397	
81817	35092	
51201	12181	
69673	88099	
71503	65358	
8955	30115	
7295	36045	
75492	1184	
13298	54031	
93967	65079	
52515	99034	
90678	8753	
88634	39394	
98525	95277	
59917	30375	
31883	32118	
22163	67868	
92645	27060	
8903	96930	
19625	76062	
65653	28339	
49316	61837	
16836	89275	
10160	52075	
62816	80833	
6478	71274	
71587	11171	
85723	2930	
29663	65855	
38258	46834	
78762	66062	
18719	78520	
70791	80458	
5595	65901	
83569	24329	
41429	74998	
64930	4971	
98351	71750	
49442	63700	
45750	33541	
32928	11175	
83836	52768	
51563	29457	
22617	96440	
3953	35314	
60446	21665	
41571	90233	
81084	61278	
50095	3567	
49383	3716	
5726	12141	
29830	78910	
6534	10317	
73945	2730	
69581	76894	
60519	77792	
32731	21234	
57636	2195	
92826	41426	
76123	58192	
72909	71313	
87902	77315	
40106	77533	
37991	48378	
57525	76690	
92233	53537	
65883	21256	
16728	79531	
34536	36269	
48530	40754	
50757	31950	
3656	85238	
30609	46830	
18637	37729	
69979	27257	
91642	12812	
67289	49426	
40316	30010	
23241	62665	
38626	4257	
26696	28583	
49034	37108	
93804	36161	
36910	51940	
87633	23011	
88672	34367	
79879	10573	
34186	7608	
3424	9613	
17775	86402	
19083	89738	
51183	95115	
47355	99789	
51241	19315	
64960	64461	
1499	61959	
6999	26038	
24517	46782	
26621	74709	
67499	30896	
55359	51266	
59673	25134	
40365	82569	
53761	92546	
94892	72343	
83967	90020	
26667	83519	
36062	54517	
91854	88134	
85404	65190	
35185	23656	
29051	80040	
50644	36845	
82877	22407	
4037	62718	
9016	11521	
68543	17607	
60804	89074	
87998	52356	
56022	97151	
74903	18740	
95293	4588	
67453	44973	
75503	83194	
4063	84889	
11103	22138	
46254	88913	
48907	93971	
8221	10580	
10418	19180	
57217	94819	
61027	65462	
84408	69373	
7065	41830	
64626	32066	
94490	1114	
95046	40134	
27109	12495	
88965	23972	
20029	51342	
58749	16656	
8829	85873	
77820	68441	
5034	99810	
66759	13151	
66519	51138	
99923	10787	
76884	36614	
31364	53973	
12412	36192	
20819	52410	
8651	9679	
17160	59928	
44274	12207	
82307	78469	
16061	55260	
45774	80884	
15122	49967	
63169	35337	
13914	75177	
64478	46701	
74115	50139	
75120	48303	
73937	72601	
74104	67749	
60546	47982	
65141	40400	
9187	41609	
65551	37181	
61288	2197	
98688	20392	
50924	46727	
84960	52251	
92197	65648	
6700	53620	
88322	88915	
15794	87845	
48933	99696	
88700	23125	
6519	8510	
83958	61604	
97388	80254	
18699	5268	
8397	96871	
1090	30939	
25882	29417	
75419	43998	
85398	96936	
58955	78378	
72386	5472	
36137	99283	
72449	89930	
74095	81357	
10278	94238	
71019	47399	
71077	12062	
11122	24241	
33289	42050	
67864	58198	
14843	44074	
43071	89634	
13058	8712	
80203	12346	
35144	79989	
42119	719	
20235	98240	
36151	17752	
33934	28913	
23576	59148	
34464	20698	
37303	67318	
67975	12226	
70154	86776	
60163	98314	
36480	4761	
35431	93073	
42955	71329	
22077	9609	
20021	85530	
52611	65263	
75646	89661	
75001	66257	
10023	96996	
91812	91856	
76837	35274	
60859	93696	
529	865	
4492	55093	
55473	41000	
50956	64426	
46901	71337	
18506	30093	
21852	65586	
51997	77994	
69463	89980	
74899	11269	
33055	42892	
7465	79838	
75097	33812	
30985	16139	
28766	87340	
67158	42834	
5842	96756	
31838	81360	
72699	5377	
80812	55295	
73368	81874	
49290	73463	
1658	63873	
10481	11313	
3970	62644	
111	27014	
37689	1683	
69235	2614	
77958	50869	
23895	35588	
39283	73163	
43550	22640	
80702	23162	
95771	30897	
66604	26651	
20157	53031	
9037	73686	
25367	43817	
49628	21073	
33352	58253	
57841	25335	
66980	11967	
70483	47556	
69011	57373	
68330	2735	
79923	90450	
58323	54931	
88665	26669	
87533	81724	
16949	56285	
6129	11723	
22131	29163	
20734	88006	
62590	95124	
13714	59199	
62111	76866	
27796	6783	
30275	27526	
64142	64271	
44378	20820	
77689	56611	
89820	29882	
48912	35875	
10022	90654	
54119	13912	
71170	37268	
9204	44591	
67365	25945	
75595	11020	
48145	45743	
4615	99503	
92603	31125	
85764	90524	
85063	83265	
17514	6409	
86141	78148	
78761	81122	
78780	88783	
18351	87401	
92311	15182	
20386	16934	
1833	9626	
44060	63509	
76003	90998	
42814	57492	
58892	6400	
59540	27135	
91065	13476	
18176	23892	
84101	15275	
60006	59061	
61293	30480	
60371	68107	
59627	35155	
3243	41288	
55180	97959	
25966	99589	
27760	33702	
85222	74698	
21374	52804	
66095	27948	
63105	74912	
94755	63152	
61667	45751	
27457	4014	
58021	72915	
90937	24304	
74433	7479	
76378	2011	
62848	84778	
51236	37393	
79381	28112	
63747	7326	
19132	96128	
33798	83070	
4825	5011	
32155	49218	
49740	39599	
55569	32264	
17474	73042	
79929	82197	
23304	36600	
93990	11922	
58427	69928	
12371	87777	
81787	96993	
50467	4538	
92894	76004	
81286	87167	
53773	76216	
19774	84742	
59202	78118	
87566	17434	
18537	91335	
55513	32938	
5357	32020	
75896	48143	
16449	11643	
6138	79056	
4647	41092	
42281	81275	
98663	21804	
96541	15671	
82006	43492	
59101	88614	
44325	71154	
28789	78132	
39378	58038	
96622	14927	
71092	59186	
62936	60166	
41156	32396	
75480	25666	
32755	34524	
41064	27974	
61881	56231	
13324	52580	
98143	63894	
52612	46651	
6286	99523	
17543	41562	
11553	70992	
83033	37263	
71776	76056	
57658	33358	
40552	82225	
74520	42746	
15398	72225	
22692	39571	
66754	43874	
34364	10968	
96468	10202	
45831	25029	
26955	89248	
10256	51807	
34323	95961	
31654	59450	
83738	50156	
69516	76076	
49959	39135	
86571	1062	
5003	25705	
18783	90601	
2112	18955	
76222	16506	
59641	68553	
17108	39281	
99940	42966	
32159	87409	
72473	74030	
27524	39858	
23107	3516	
364	19290	
32007	97372	
48574	59018	
5909	74587	
4026	11380	
45674	26042	
83535	34699	
89183	57266	
59066	52274	
10738	58193	
95133	32119	
9840	25474	
7959	1817	
80315	9803	
9093	97667	
44957	78512	
78933	74717	
42634	63221	
33067	43584	
56209	50124	
14973	98055	
8909	76547	
22459	24261	
36721	73275	
11571	2766	
1725	48649	
50882	33735	
81082	94412	
57591	58296	
84504	72311	
72533	39655	
60886	83514	
10156	83129	
20413	19954	
5060	5889	
89253	18004	
21401	4596	
17409	64394	
35472	16440	
25224	22965	
26555	23969	
90224	627	
55551	95754	
17812	67311	
32019	44389	
9335	50977	
1405	13184	
76751	67215	
4851	97471	
45142	79720	
73672	80968	
39590	5338	
85508	15691	
56867	44049	
29069	38700	
15896	7309	
86753	80206	
34777	52766	
72678	77022	
92295	56223	
20728	84339	
20076	75265	
55035	89818	
97953	15560	
92453	72846	
72528	94496	
16906	87029	
40894	89686	
14666	48635	
83411	89692	
20322	38461	
30918	28186	
26633	82584	
18879	62859	
37227	99324	
81261	49705	
69294	44906	
65754	89020	
89244	51284	
60572	30852	
3999	17041	
19307	81759	
98661	64569	
68462	16951	
5603	26659	
84366	88619	
75062	73401	
33484	17016	
7908	67124	
64558	55236	
77345	35930	
24756	28840	
33326	66800	
88809	85207	
97723	81757	
32885	39437	
65982	5999	
7034	47739	
33311	22608	
14849	33938	
28572	75299	
6254	59001	
95797	31576	
93949	39503	
49159	8760	
91615	47408	
20429	79410	
70570	55894	
4946	69780	
67840	76187	
85489	18902	
6585	44925	
34859	52048	
66480	34235	
6308	94443	
22472	65948	
15035	6965	
47513	63407	
8100	1646	
33211	74540	
19492	71551	
44985	65224	
58443	32387	
36681	35363	
86046	93770	
3968	19426	
79512	62801	
47405	92784	
36757	34088	
13788	73443	
18208	94179	
89555	9416	
8032	26203	
51452	25682	
97896	98400	
70111	68234	
90597	56899	
76193	91459	
18119	80493	
89079	18123	
93385	748	
65765	34910	
49855	37871	
12087	25365	
68956	20038	
83578	6235	
2205	45740	
19352	53984	
13206	78945	
95215	30951	
60374	37552	
85805	32986	
47641	31919	
14923	42781	
64106	66277	
74850	96352	
85043	50374	
3854	91374	
81827	57209	
49501	82018	
10906	39898	
83604	38969	
85556	78332	
57343	54722	
85295	13734	
21619	53906	
86587	36862	
4738	11765	
72030	78052	
84281	55841	
69141	3232	
55770	97264	
82961	46933	
5494	436	
69076	92507	
51011	27804	
41151	7895	
51125	83163	
76273	45825	
46478	45434	
97098	50992	
17488	64382	
46151	40676	
9952	28714	
27582	86625	
41040	91471	
48179	77390	
39009	57240	
4782	76869	
96656	83301	
67594	44787	
10568	40210	
45372	36220	
28961	93777	
47934	67388	
79705	85850	
92023	58984	
53293	25145	
93161	3379	
78005	87269	
3127	17965	
28570	90385	
60817	74693	
34452	54236	
9437	85711	
49508	64067	
16132	58400	
22826	55765	
65270	6838	
56932	15815	
40251	4181	
52868	95006	
52727	41996	
2861	89034	
45624	4246	
17482	16019	
25215	94781	
395	75179	
72969	77464	
68892	65570	
63609	10293	
31396	16281	
18212	29234	
47607	77326	
36409	93125	
88920	21014	
78955	90748	
55567	12841	
31391	46627	
1718	33959	
72945	7850	
19477	97847	
77408	68431	
74636	37487	
177	277	
26557	89540	
38347	10400	
5678	84419	
23455	69849	
69423	73298	
57698	5955	
95702	22510	
9629	80252	
1347	29824	
69228	19751	
89607	75798	
75373	49401	
35795	25620	
47254	55813	
80831	56268	
90406	72617	
9881	7294	
76919	73218	
46253	15371	
43734	30949	
28271	6071	
74630	58485	
56926	84010	
95169	90370	
33165	33144	
59836	70167	
34388	26330	
59789	97811	
23404	54707	
65670	48034	
99838	57879	
33461	45270	
97298	27080	
33660	4609	
23936	95142	
32866	15866	
33169	19544	
1490	12826	
90041	30355	
17215	71253	
27896	60245	
84103	1525	
41418	94090	
30906	11156	
4106	35668	
55507	39906	
21137	77044	
65945	29730	
84585	89776	
33617	55375	
79560	60545	
28250	85514	
54555	49568	
17903	94507	
54844	56764	
26550	29662	
